screen_name,cap_en,cap_unv
jfcharlebois,0.0013611897321404152,0.005213309669283597
ManchuCandidate,0.02470203924309943,0.03435849422907052
Crystal_Fishy,0.09741389119048932,0.08385114734671234
__angelrenee13,0.0012616932230026553,0.0018018679035892223
jrg0569,0.0022344951904619756,0.003116817556886547
thepoliticalcat,0.009922300094567935,0.021041094138717433
savillekatz,0.003134129284123964,0.003940623559956331
BuddaseekerJane,0.032183220269696264,0.04342086940555935
CaraAnnMarie,0.001725457650971877,0.011448498001345467
BarbMuenchen,0.12514574764971045,0.3254134937439308
marylehman88,0.00682617488477388,0.003116817556886547
angelaross967,0.008750694009244317,0.005213309669283597
jw4926,0.0026183131920431966,0.008048111281043234
NitinVgeorge,0.0014187924969112314,0.0027296301902785666
PIETRI6,0.18036203754175442,0.05430460982015838
tracybuelna,0.032183220269696264,0.026940288992638697
purblebirb,0.004268306222830912,0.005778300973814037
EdHull8,0.018904416758651326,0.038677030425236264
RockmondDunbar,0.0015543510151536995,0.0033536770167744536
myeucatastrophe,0.001309081196579327,0.0033536770167744536
MaredithDuran,0.0012616932230026553,0.0018018679035892223
ActivateActivsm,0.00682617488477388,0.01645230483113907
JohnTirman,0.0020801266669107617,0.003116817556886547
_EricTabares_,0.02470203924309943,0.06747906081432216
BioExcel_Philly,0.04142512584947667,0.06747906081432216
MxnItUpEDU,0.009922300094567935,0.04861529098537897
lukereasoner,0.0019457839054003979,0.006431292840898396
Greenslime_,0.003134129284123964,0.009037049400998034
MeyersMusings,0.0018284205282117316,0.0021009963244625067
KarenATTaylor,0.03657805288858329,0.038677030425236264
chjournalist,0.046773782504080826,0.008048111281043234
KL0XL_19,0.016566752245969804,0.1998825988113924
danielortberg,0.0019457839054003979,0.0043042404804791
RjsAmerica,0.18036203754175442,0.04342086940555935
PGR_Manager,0.0024124820419756166,0.012907437350993261
Fulllarmor,0.018904416758651326,0.04342086940555935
THATjsthappnd,0.016566752245969804,0.009037049400998034
TheHippoShoe,0.8084010052792807,0.7530520644745743
Voyageurfred,0.0038317559975942547,0.0024313661894161103
spacegirl_sally,0.6411460843222053,0.1998825988113924
slytwain,0.004775575529426348,0.010164988287386762
EwingDoris,0.0018284205282117316,0.005213309669283597
TimothyBair,0.0060434470460022415,0.009037049400998034
Matthewcarl12,0.008750694009244317,0.01645230483113907
katsmeowville,0.014543680863094452,0.03435849422907052
Mi4boys,0.0026183131920431966,0.014565852401308765
WLn6dIGXZpE2qwg,0.923867308969857,0.9391522726089021
marsam22reed,0.0014828129117616376,0.003940623559956331
4closureNation2,0.0022344951904619756,0.0043042404804791
luotoja,0.001141902134591572,0.0020139366550120737
TinaTalleytexas,0.008750694009244317,0.01645230483113907
johanna_folk,0.0038317559975942547,0.011448498001345467
Randy27398597,0.028225552221050176,0.06055916271173367
dd9000,0.0016347149115980926,0.008048111281043234
Guardian_Elite,0.012788431177246198,0.01859922727344653
CailinAngel,0.007724054879521963,0.010164988287386762
TheMeemStreams,0.07583235670880943,0.13065598435976788
bijanet,0.0038317559975942547,0.004725361816828223
jhc3737,0.046773782504080826,0.030450444848239933
YankStarWW,0.0016347149115980926,0.0043042404804791
DianeRadice,0.007724054879521963,0.030450444848239933
qxJBLcUTGCX4Nup,0.9387063146650295,0.9279405901296212
BLKWTRARMOURY,0.005363701003450149,0.008048111281043234
Humptyd76225797,0.8084010052792807,0.07519311407072778
TimMcc1ure,0.06706338835674493,0.06747906081432216
techmatchmaker,0.001309081196579327,0.0018655051726169808
Savetheplanetxo,0.05272348371475359,0.16230758351843008
Pnwowl,0.021603216955146855,0.03435849422907052
shtaket6,0.8637464175145468,0.8957037411447732
LindyLoo515,0.14157391067567082,0.04342086940555935
JamesWynn14,0.22851217352302083,0.504016168377861
12sec317,0.0016347149115980926,0.005778300973814037
rspeters,0.002856940094612955,0.009037049400998034
hlpryor,0.014543680863094452,0.023811568542435598
AliensnPotatos,0.046773782504080826,0.011448498001345467
tachy0n_,0.0012616932230026553,0.0021009963244625067
VeeraLabar,0.12514574764971045,0.26968322684725654
Politicians_101,0.011259346570646776,0.06055916271173367
WarrenY,0.012788431177246198,0.014565852401308765
smartcharlie40,0.00682617488477388,0.009037049400998034
BygGut,0.004268306222830912,0.003940623559956331
Jasonba78292933,0.012788431177246198,0.021041094138717433
FlexAttackInc,0.005363701003450149,0.011448498001345467
WilliamSmith98,0.42020504633925215,0.16230758351843008
Gunner44444,0.014543680863094452,0.010164988287386762
odalis888,0.5387761106184944,0.29676876603976116
LisaMThornburg,0.016566752245969804,0.014565852401308765
MichaelMajor12,0.28686866458066024,0.07519311407072778
MDO_wx,0.0026183131920431966,0.005778300973814037
AAnngie,0.046773782504080826,0.03435849422907052
EarlBrunoearl,0.02470203924309943,0.023811568542435598
bennettrules,0.5906777151076118,0.3254134937439308
sendseantweets,0.0034565375041747688,0.009037049400998034
rowast,0.0018284205282117316,0.0033536770167744536
PinehurstRare,0.0038317559975942547,0.01859922727344653
Wmb2Wmb,0.12514574764971045,0.10460347933351005
Gracecourtwrig3,0.08590409243653727,0.04342086940555935
Juicerden,0.02470203924309943,0.18030310025096605
pam_swan,0.0015543510151536995,0.0021009963244625067
glikman_patty,0.021603216955146855,0.06055916271173367
VoteMiddleClass,0.08590409243653727,0.08385114734671234
5b20be6386164f8,0.07583235670880943,0.14577620294303828
Friskygolfer,0.007724054879521963,0.004725361816828223
aepple1,0.004775575529426348,0.0043042404804791
dgcvictor,0.2564674002687074,0.38545888128841016
FemPatriot1776,0.02470203924309943,0.026940288992638697
deraildoax,0.0026183131920431966,0.005213309669283597
CNR_15_03_1944,0.0060434470460022415,0.011448498001345467
csin1957,0.00682617488477388,0.026940288992638697
drzoegrey,0.0020801266669107617,0.007183846426565749
Tytyfuller209,0.0018284205282117316,0.0023079208238384373
4GenSFFanFam,0.0034565375041747688,0.0021984408773070953
tates5a,0.018904416758651326,0.003940623559956331
AlexaEms,0.007724054879521963,0.009037049400998034
atankco,0.004775575529426348,0.009037049400998034
HoracioJDelgad1,0.018904416758651326,0.014565852401308765
kat80t,0.004775575529426348,0.0043042404804791
learnknowbly,0.11046376827194711,0.07519311407072778
SirYussly,0.004775575529426348,0.005213309669283597
chellynneb,0.05272348371475359,0.04861529098537897
MarySaville3,0.009922300094567935,0.04861529098537897
calfund,0.0038317559975942547,0.008048111281043234
susanledrew,0.0024124820419756166,0.004725361816828223
BakersRelay,0.00682617488477388,0.023811568542435598
ec5coat,0.002856940094612955,0.005778300973814037
Terrysagirl,0.0013611897321404152,0.0033536770167744536
colpatliz,0.0013611897321404152,0.0024313661894161103
norwegian76,0.0026183131920431966,0.007183846426565749
Ocean_State211,0.003134129284123964,0.011448498001345467
MathewsJeanne,0.004775575529426348,0.010164988287386762
2lBrFZIQ5SfPami,0.7405226576973513,0.8850402072644973
DyNama,0.0020801266669107617,0.0033536770167744536
egericson,0.0019457839054003979,0.0021984408773070953
JustOneVoice4,0.20316525868115767,0.4458600035841122
hlm_2011,0.0014828129117616376,0.0023079208238384373
Desiree64395710,0.032183220269696264,0.023811568542435598
PRheydt,0.014543680863094452,0.09360841931572118
cujowasagoodboy,0.03657805288858329,0.012907437350993261
kaelaishere,0.001725457650971877,0.0027296301902785666
ellocust,0.001141902134591572,0.0023079208238384373
Justin0383,0.001725457650971877,0.010164988287386762
VeggieMom3,0.05942480200270631,0.22121616027906205
lw00l,0.046773782504080826,0.06055916271173367
ChoiceZnewZ,0.011259346570646776,0.005213309669283597
Stormkpr,0.004775575529426348,0.005213309669283597
donnamcar,0.028225552221050176,0.04342086940555935
LaralusAC,0.0014828129117616376,0.0021009963244625067
kt_designbox,0.0014828129117616376,0.0043042404804791
earthhope2100,0.0034565375041747688,0.012907437350993261
redskinsrock91,0.06706338835674493,0.01859922727344653
astrachanideas,0.0022344951904619756,0.0043042404804791
JJHobbs12,0.003134129284123964,0.006431292840898396
Kaur_2017,0.008750694009244317,0.014565852401308765
SheSaidCalibred,0.0034565375041747688,0.006431292840898396
570Karen,0.021603216955146855,0.01859922727344653
KathleenFiscel1,0.31925820414416145,0.22121616027906205
CitizensFedUp,0.05272348371475359,0.07519311407072778
LDSAgency,0.3528904417922491,0.14577620294303828
SaveCarson,0.7161435017477831,0.35515431108103784
mrsbld,0.012788431177246198,0.008048111281043234
AlbertoJor18,0.07583235670880943,0.10460347933351005
YouAreAwesomeUR,0.016566752245969804,0.023811568542435598
BluebellJulie,0.011259346570646776,0.006431292840898396
jtblogs,0.20316525868115767,0.47530138941405353
DonWilliamson3,0.0038317559975942547,0.014565852401308765
pattiwhck,0.007724054879521963,0.009037049400998034
here4trumpQonly,0.018904416758651326,0.10460347933351005
Hammishedahbi1,0.20316525868115767,0.11693596663244112
Muhammad0k,0.016566752245969804,0.021041094138717433
JoeBlazek3,0.04142512584947667,0.05430460982015838
NewsForrest,0.012788431177246198,0.023811568542435598
1Vermonter,0.028225552221050176,0.07519311407072778
MuellerVTrump,0.03657805288858329,0.29676876603976116
jeffj55406,0.0012616932230026553,0.0043042404804791
miss_courtneylo,0.003134129284123964,0.003626193494014071
libasiba,0.028225552221050176,0.06055916271173367
1FFXG17PxqPzKzA,0.9727339711371419,0.8957037411447732
Sherry_Foster,0.0022344951904619756,0.012907437350993261
StavroKaramits2,0.05272348371475359,0.04342086940555935
TheRadioOceania,0.046773782504080826,0.05430460982015838
anniebearwolf,0.016566752245969804,0.03435849422907052
tiredsias,0.004268306222830912,0.0043042404804791
Madelin80534030,0.0026183131920431966,0.005213309669283597
iskandrah,0.0016347149115980926,0.0043042404804791
rnd1622,0.008750694009244317,0.009037049400998034
andrewsiff,0.001725457650971877,0.003116817556886547
ScholarNick,0.0014828129117616376,0.003626193494014071
UllrsHuorn999,0.021603216955146855,0.26968322684725654
daveingrimsby,0.0011785984309163565,0.005778300973814037
sx7k4n9bclF0vxB,0.9742040746507303,0.9517077832802119
brchute,0.009922300094567935,0.026940288992638697
Melissa98168063,0.14157391067567082,0.16230758351843008
Rockyourmessage,0.012788431177246198,0.09360841931572118
catherynrose,0.08590409243653727,0.14577620294303828
QueenBeeCanadas,0.03657805288858329,0.026940288992638697
mactavish,0.0014187924969112314,0.003116817556886547
Roxxstir,0.002856940094612955,0.008048111281043234
IsraelNewsLinks,0.03657805288858329,0.05430460982015838
Patti53489797,0.18036203754175442,0.10460347933351005
ocampo_jules,0.5906777151076118,0.24446254495086733
shell_loyd,0.004775575529426348,0.01859922727344653
LauraDiebra,0.001725457650971877,0.003626193494014071
Grammitude55,0.002856940094612955,0.030450444848239933
tfmalt,0.018904416758651326,0.01859922727344653
SilverPatriot1,0.0018284205282117316,0.0027296301902785666
BillPounder,0.0020801266669107617,0.005778300973814037
baad_kittee,0.0014828129117616376,0.002571043998532308
thenickovalles,0.004268306222830912,0.005213309669283597
imisstheoldkyle,0.0014187924969112314,0.0021009963244625067
MazurikL,0.7161435017477831,0.5591583735107447
CallMeMyLady,0.28686866458066024,0.4158259511579834
xqlo1pr7BB4A6GG,0.9727339711371419,0.9279405901296212
saeranaseer,0.004775575529426348,0.010164988287386762
sarahmaksf,0.0016347149115980926,0.0043042404804791
meg_merilees,0.004775575529426348,0.0029102973297387607
caligalley,0.7161435017477831,0.22121616027906205
lucywalkerfilm,0.0038317559975942547,0.005778300973814037
tommy_muench_,0.0013611897321404152,0.0021984408773070953
booksanescape,0.018904416758651326,0.021041094138717433
bryanh1ll,0.0016347149115980926,0.002571043998532308
witm13,0.021603216955146855,0.04861529098537897
llbtheartist,0.0016347149115980926,0.003116817556886547
TommyElGatito,0.0014187924969112314,0.0021009963244625067
runbec1,0.03657805288858329,0.13065598435976788
KateVAisHOME,0.004775575529426348,0.006431292840898396
WorkFamilyCA,0.005363701003450149,0.002571043998532308
ROBTK13,0.5114515477139734,0.22121616027906205
WhistlerHeidi,0.0019457839054003979,0.0043042404804791
ItTime2SpeakUp,0.0016347149115980926,0.0024313661894161103
hopemadehuman,0.20316525868115767,0.29676876603976116
hroweee,0.0020801266669107617,0.0021984408773070953
MissyRissyRoo,0.018904416758651326,0.021041094138717433
tazbruin25,0.004775575529426348,0.005213309669283597
ijefff,0.011259346570646776,0.005213309669283597
gatito_intruso,0.00682617488477388,0.003940623559956331
yuta_ILUSM,0.07583235670880943,0.06747906081432216
SheilaE93,0.046773782504080826,0.06747906081432216
RedPillDetox,0.028225552221050176,0.07519311407072778
Finnegan1Katie,0.12514574764971045,0.08385114734671234
Danny4denise,0.20316525868115767,0.5856427244085384
Tijgernest,0.0014828129117616376,0.0024313661894161103
pe_te_w,0.42020504633925215,0.22121616027906205
Start_Branding,0.20316525868115767,0.24446254495086733
pbjwagers,0.018904416758651326,0.07519311407072778
HomeCareGurus,0.5906777151076118,0.4458600035841122
Dramasong1,0.04142512584947667,0.06055916271173367
MrDamienDeMent,0.48270052072345504,0.11693596663244112
DOfaquarius,0.016566752245969804,0.023811568542435598
BunneeShelton,0.008750694009244317,0.04342086940555935
websterelizabet,0.005363701003450149,0.030450444848239933
memeeyo,0.14157391067567082,0.22121616027906205
ViciZanetta,0.04142512584947667,0.030450444848239933
Kelly2Teresa,0.0014828129117616376,0.0029102973297387607
qFGdts9FlQAyw5D,0.9543026262835348,0.9338800752142018
LauraColban,0.004268306222830912,0.011448498001345467
jfpark3,0.0015543510151536995,0.0027296301902785666
animebookchic,0.0020801266669107617,0.0027296301902785666
leannr47,0.0016347149115980926,0.0043042404804791
pdeeeps,0.0026183131920431966,0.005778300973814037
SoloForTuMC,0.016566752245969804,0.030450444848239933
steffan19769172,0.9042706647192291,0.9338800752142018
SarahGi00782242,0.05942480200270631,0.014565852401308765
yecats_nguyen,0.0013611897321404152,0.002571043998532308
mperham,0.0011079160692032118,0.0019358455432931132
JesusOBrien17,0.0024124820419756166,0.005213309669283597
BeyondLove2010,0.0024124820419756166,0.0043042404804791
BlueDressGal1,0.018904416758651326,0.007183846426565749
ronjhowell,0.011259346570646776,0.04342086940555935
Cornzilla40,0.0012183789109573519,0.0024313661894161103
thespiansfo,0.0034565375041747688,0.003116817556886547
janedoe43211,0.03657805288858329,0.13065598435976788
MaiSutherland,0.0018284205282117316,0.005778300973814037
mathers_georgia,0.008750694009244317,0.010164988287386762
BrudderClyde,0.007724054879521963,0.011448498001345467
DarkBlastoise09,0.12514574764971045,0.09360841931572118
ItsAlexaLeigh,0.007724054879521963,0.004725361816828223
achristie35,0.021603216955146855,0.01645230483113907
raye_here,0.0026183131920431966,0.005778300973814037
jamiedsongs,0.0012616932230026553,0.0027296301902785666
weathergaige,0.0020801266669107617,0.011448498001345467
amybaggott,0.0020801266669107617,0.006431292840898396
mirandamuseum,0.003134129284123964,0.0029102973297387607
SmilelyLoriLynn,0.032183220269696264,0.08385114734671234
IrisArc91599747,0.09741389119048932,0.16230758351843008
Spantaneeus,0.00682617488477388,0.01859922727344653
NDH_j_m_f,0.0013611897321404152,0.0024313661894161103
ASterling,0.004268306222830912,0.003940623559956331
nancy41557,0.0060434470460022415,0.021041094138717433
ambercat7,0.001725457650971877,0.0033536770167744536
MissElektrik03,0.004268306222830912,0.0033536770167744536
SJCantius,0.011259346570646776,0.003626193494014071
DebAnthony,0.0024124820419756166,0.005778300973814037
sekai_no_sanada,0.15990913252190533,0.1998825988113924
princesssiggy,0.0026183131920431966,0.004725361816828223
Irishgir70,0.0060434470460022415,0.026940288992638697
StaceyBuba,0.005363701003450149,0.0043042404804791
Lizzyiris1963,0.007724054879521963,0.006431292840898396
kathedden,0.0024124820419756166,0.004725361816828223
theregoesCarly,0.0012183789109573519,0.0029102973297387607
a_meaty_bonk,0.009922300094567935,0.0033536770167744536
brian_killgore,0.046773782504080826,0.01645230483113907
MYINNERZAMI,0.0014828129117616376,0.0020139366550120737
davedellaquila,0.15990913252190533,0.09360841931572118
BMartin1776,0.0015543510151536995,0.0029102973297387607
howyalivin1999,0.001725457650971877,0.004725361816828223
gayleasher1,0.3868425932473016,0.08385114734671234
mattyggubler,0.0026183131920431966,0.012907437350993261
pick_vic,0.002856940094612955,0.006431292840898396
MisyJ,0.0022344951904619756,0.004725361816828223
MLPast1620,0.011259346570646776,0.014565852401308765
bjkingape,0.007724054879521963,0.06055916271173367
GiaJudge,0.04142512584947667,0.008048111281043234
just_Dolce1,0.22851217352302083,0.10460347933351005
2029itstarts,0.001725457650971877,0.0029102973297387607
monab6060,0.016566752245969804,0.038677030425236264
Kiwi_CGFX,0.007724054879521963,0.012907437350993261
LoriWill213,0.15990913252190533,0.11693596663244112
ScsaDq6mnfPpwm3,0.9710570437611986,0.9579687730488806
anotherspaniel,0.0022344951904619756,0.008048111281043234
hoganpupps,0.0019457839054003979,0.0043042404804791
BigDonTee,0.18036203754175442,0.030450444848239933
brown_eyedwoman,0.04142512584947667,0.06055916271173367
Creativecelt11,0.011259346570646776,0.04342086940555935
jGuidoM_twit,0.005363701003450149,0.007183846426565749
debbie_fearon,0.018904416758651326,0.03435849422907052
MaytasDeb,0.0034565375041747688,0.008048111281043234
stormdancer_36,0.0024124820419756166,0.0027296301902785666
WashNewsLine,0.009922300094567935,0.014565852401308765
lacewilliams,0.0013611897321404152,0.008048111281043234
rob_stripes1203,0.0020801266669107617,0.0043042404804791
lawrence_author,0.002856940094612955,0.007183846426565749
CyberDeathRay,0.7161435017477831,0.6366637042669882
BastaLabatUSNA,0.009922300094567935,0.026940288992638697
XLeOccL5NzPXHH1,0.9615147589542459,0.9137095310872202
AngiedV,0.005363701003450149,0.005778300973814037
itshoustonsol,0.001725457650971877,0.003940623559956331
onedovealone,0.08590409243653727,0.47530138941405353
nursechikdiva12,0.0024124820419756166,0.003940623559956331
ImpeachBDevos,0.0016347149115980926,0.003626193494014071
JaneVoter2018,0.014543680863094452,0.07519311407072778
ucanr,0.011259346570646776,0.06055916271173367
coileanomurchu,0.0022344951904619756,0.006431292840898396
FLAGulfCoast,0.028225552221050176,0.030450444848239933
tomtomlena,0.004268306222830912,0.005778300973814037
BabsMcGuilicudy,0.002856940094612955,0.005213309669283597
parth_PIT,0.0016347149115980926,0.012907437350993261
aglutinacao,0.002856940094612955,0.010164988287386762
draintheazswamp,0.42020504633925215,0.7312451284333126
aker_kathi,0.014543680863094452,0.14577620294303828
Yoseue,0.0034565375041747688,0.008048111281043234
DariaCortezPiw1,0.08590409243653727,0.009037049400998034
leopard73seal,0.0034565375041747688,0.012907437350993261
22EMT22,0.0022344951904619756,0.0033536770167744536
Cruellaisdevine,0.3528904417922491,0.4158259511579834
Postcards4Potus,0.007724054879521963,0.011448498001345467
EatonRifles1,0.0060434470460022415,0.005778300973814037
MarcVegan,0.028225552221050176,0.030450444848239933
CowboySciFiBot,0.08590409243653727,0.29676876603976116
JoyfullyReviewd,0.0026183131920431966,0.003116817556886547
MDMDong,0.0022344951904619756,0.0027296301902785666
pearlsbaubles,0.032183220269696264,0.010164988287386762
TPFNewsDesk,0.04142512584947667,0.08385114734671234
RebelAngelMike,0.48270052072345504,0.7739048284466749
ehimeaneh,0.004268306222830912,0.014565852401308765
peta_russell,0.018904416758651326,0.03435849422907052
whytheliesuk,0.0024124820419756166,0.008048111281043234
PatriciaAHenso1,0.021603216955146855,0.012907437350993261
54Ange,0.0015543510151536995,0.0029102973297387607
DisBoiSeff,0.009922300094567935,0.005213309669283597
ConsiderThisToo,0.5650534221025286,0.35515431108103784
ElaineCurrie6,0.05272348371475359,0.05430460982015838
wanderinganimal,0.00682617488477388,0.01645230483113907
MADdelaRosa,0.001309081196579327,0.002571043998532308
marcus_baw,0.0024124820419756166,0.008048111281043234
ATree87571299,0.0024124820419756166,0.003116817556886547
KingNisch,0.001309081196579327,0.0021984408773070953
WilliamElges,0.002856940094612955,0.007183846426565749
tigerlilyon,0.0026183131920431966,0.003940623559956331
wooddetective,0.0012616932230026553,0.0018655051726169808
TreeStarMan,0.001309081196579327,0.0043042404804791
PeninsulaQatar,0.007724054879521963,0.0033536770167744536
crewislife,0.3868425932473016,0.14577620294303828
TsunamiNation,0.009922300094567935,0.008048111281043234
barb_hill,0.0013611897321404152,0.0021009963244625067
Jamestoupin,0.18036203754175442,0.35515431108103784
leeleslan,0.014543680863094452,0.012907437350993261
VikkiMarshall4,0.0022344951904619756,0.008048111281043234
SKEPTICAL_VOTER,0.09741389119048932,0.1998825988113924
gruesomegull,0.0024124820419756166,0.009037049400998034
dawna28,0.0026183131920431966,0.0027296301902785666
kimmytoronto,0.11046376827194711,0.4158259511579834
bonniemurphy,0.2564674002687074,0.38545888128841016
onecentau1,0.00682617488477388,0.004725361816828223
9975Ts,0.18036203754175442,0.24446254495086733
aktweet123,0.016566752245969804,0.030450444848239933
kat_tippen,0.016566752245969804,0.06747906081432216
PaulNewell4,0.42020504633925215,0.26968322684725654
Susansuecop,0.07583235670880943,0.03435849422907052
Truthskr72,0.0014187924969112314,0.0043042404804791
LisaASchulz2,0.004775575529426348,0.008048111281043234
TonyPivetta,0.0019457839054003979,0.0018655051726169808
ArtemisaVarela,0.0024124820419756166,0.007183846426565749
123seanfootball,0.0016347149115980926,0.006431292840898396
Drbeardbunsen,0.002856940094612955,0.007183846426565749
Jkburke21Jim,0.0019457839054003979,0.0043042404804791
DrJaneDoeNoMoe,0.18036203754175442,0.06055916271173367
bigforkgirl,0.007724054879521963,0.012907437350993261
BigRose25,0.0019457839054003979,0.0029102973297387607
jadegreen0987,0.028225552221050176,0.04342086940555935
Bjorkian15,0.07583235670880943,0.01859922727344653
agillespie59,0.002856940094612955,0.003626193494014071
eclectictalk,0.002856940094612955,0.01859922727344653
PIANORAMA,0.0038317559975942547,0.0023079208238384373
rvsteining,0.12514574764971045,0.030450444848239933
KramLaFup,0.00682617488477388,0.011448498001345467
Kinetograph,0.001725457650971877,0.0024313661894161103
sevriux,0.0011785984309163565,0.0019358455432931132
RSwirling,0.0014187924969112314,0.003626193494014071
Fun_mArt_3000,0.0060434470460022415,0.012907437350993261
BBlakelly5,0.0016347149115980926,0.003940623559956331
KimJobke,0.0034565375041747688,0.005213309669283597
PoliticaLee1,0.016566752245969804,0.03435849422907052
climateguyw,0.012788431177246198,0.03435849422907052
AzureGhost,0.0014828129117616376,0.004725361816828223
B91827364,0.00682617488477388,0.009037049400998034
This_Me_Riddle,0.012788431177246198,0.009037049400998034
KensingtonCoco,0.06706338835674493,0.4458600035841122
BStew4USA,0.014543680863094452,0.038677030425236264
maeme58,0.001725457650971877,0.006431292840898396
Jamie_Margolin,0.005363701003450149,0.009037049400998034
packymio,0.002856940094612955,0.010164988287386762
CynBlogger,0.0026183131920431966,0.005213309669283597
ShineJob,0.0015543510151536995,0.009037049400998034
emma_megan2,0.42020504633925215,0.26968322684725654
Muninchedda,0.004775575529426348,0.010164988287386762
1atlanticcity,0.009922300094567935,0.014565852401308765
thePergola99,0.009922300094567935,0.010164988287386762
Goldwingcrazy,0.0020801266669107617,0.003940623559956331
DominikDziedzi2,0.003134129284123964,0.0033536770167744536
MAGAnNoHate,0.05272348371475359,0.07519311407072778
RODRIGOFSdv,0.018904416758651326,0.08385114734671234
imgrape2,0.016566752245969804,0.04861529098537897
MexicanJanimuc,0.0060434470460022415,0.021041094138717433
JCTNTQ,0.3868425932473016,0.35515431108103784
wCmkACob2JLRqG4,0.9615147589542459,0.7530520644745743
hodywilson,0.08590409243653727,0.11693596663244112
Jersie52Girl,0.5906777151076118,0.22121616027906205
C2CryptoQueen,0.028225552221050176,0.05430460982015838
BBlueCrush,0.0014828129117616376,0.0033536770167744536
scotankhamen2,0.05942480200270631,0.09360841931572118
nightshiftDE,0.003134129284123964,0.005213309669283597
wigglinmytoes,0.8637464175145468,0.7312451284333126
SnappysThoughts,0.046773782504080826,0.14577620294303828
SagooRandy,0.0020801266669107617,0.005778300973814037
iwd12,0.008750694009244317,0.030450444848239933
M_DAC_,0.016566752245969804,0.012907437350993261
jimborl2,0.009922300094567935,0.011448498001345467
Apatriot11,0.046773782504080826,0.14577620294303828
winterdongtian1,0.004268306222830912,0.012907437350993261
byer_liz,0.012788431177246198,0.004725361816828223
TrueBlueTess,0.002856940094612955,0.005778300973814037
thinkasklisten,0.0015543510151536995,0.0029102973297387607
Elizabethrz0041,0.032183220269696264,0.038677030425236264
BayleeB79,0.012788431177246198,0.01859922727344653
mshepatin,0.014543680863094452,0.012907437350993261
co_rapunzel4,0.018904416758651326,0.07519311407072778
riina1,0.0038317559975942547,0.009037049400998034
MarshaJews,0.002856940094612955,0.008048111281043234
susaneCody1,0.11046376827194711,0.16230758351843008
jlefevere65,0.05942480200270631,0.026940288992638697
Theycallme501,0.0018284205282117316,0.003116817556886547
PutCoolNameHer3,0.028225552221050176,0.06747906081432216
6Subjugation,0.008750694009244317,0.01859922727344653
colleenrasmuss,0.02470203924309943,0.03435849422907052
catiedan,0.002856940094612955,0.007183846426565749
SosoD516,0.0012616932230026553,0.0020139366550120737
JustJess1378,0.04142512584947667,0.04342086940555935
Jacco666,0.0016347149115980926,0.0043042404804791
dgaliger2,0.12514574764971045,0.22121616027906205
come_for_t,0.005363701003450149,0.010164988287386762
hawaiikonagirl,0.02470203924309943,0.01645230483113907
daisybeagle09,0.021603216955146855,0.04342086940555935
nascarwoman68,0.0038317559975942547,0.012907437350993261
ConscienceCit,0.046773782504080826,0.04861529098537897
MiaMiaCuIpa,0.004268306222830912,0.009037049400998034
prenee925,0.004775575529426348,0.01859922727344653
CathyCathyFox,0.0060434470460022415,0.03435849422907052
Thaliumidus,0.0024124820419756166,0.006431292840898396
artbyksd,0.0013611897321404152,0.0024313661894161103
focku1111111111,0.0060434470460022415,0.007183846426565749
iamzaki,0.0038317559975942547,0.01645230483113907
antiauthoritari,0.004775575529426348,0.005778300973814037
Mprizzle6,0.0013611897321404152,0.002571043998532308
Tilperson,0.0019457839054003979,0.003116817556886547
V_Spadoni,0.004775575529426348,0.007183846426565749
wellnow1800,0.012788431177246198,0.014565852401308765
assaflavie,0.0024124820419756166,0.003626193494014071
Benjaminister,0.003134129284123964,0.003626193494014071
hayaalbader_,0.02470203924309943,0.014565852401308765
thewatchfulmom,0.05942480200270631,0.04861529098537897
PaulaMacallan,0.0020801266669107617,0.003116817556886547
Quicksilver2723,0.004775575529426348,0.005213309669283597
RealStenoJenny,0.5650534221025286,0.4158259511579834
Republicisdead,0.009922300094567935,0.011448498001345467
LilypupTheChigi,0.0020801266669107617,0.003626193494014071
ggeett37aaa,0.15990913252190533,0.38545888128841016
SolveForBetter,0.0019457839054003979,0.014565852401308765
BGrzybowicz,0.0018284205282117316,0.008048111281043234
HartnellGregory,0.0060434470460022415,0.007183846426565749
H81M86,0.012788431177246198,0.06055916271173367
WandaCassady,0.0034565375041747688,0.03435849422907052
showgrinsgirl,0.0022344951904619756,0.004725361816828223
fergus_ezra,0.0013611897321404152,0.007183846426565749
sandra88368461,0.02470203924309943,0.038677030425236264
lemdfde,0.021603216955146855,0.005213309669283597
0BLUEtHOR,0.016566752245969804,0.009037049400998034
DEBBIEBROADY,0.032183220269696264,0.04861529098537897
mwaussie4geeks,0.08590409243653727,0.08385114734671234
concho1966,0.018904416758651326,0.04342086940555935
Lpg0827,0.0016347149115980926,0.003626193494014071
daughterof133,0.005363701003450149,0.003940623559956331
lmcd9999_l,0.0024124820419756166,0.003940623559956331
cindygarrett14,0.22851217352302083,0.14577620294303828
PriyaPk27,0.28686866458066024,0.09360841931572118
bpar7,0.0012616932230026553,0.0021984408773070953
yazmiller,0.0018284205282117316,0.0023079208238384373
MattPrichardTV,0.0013611897321404152,0.0029102973297387607
Tea_Party_Chris,0.05942480200270631,0.09360841931572118
mjelliot67,0.12514574764971045,0.05430460982015838
ArpMillie,0.004268306222830912,0.01859922727344653
AjooniC,0.11046376827194711,0.14577620294303828
RBTRARYautocrat,0.07583235670880943,0.14577620294303828
